Date	species	dorm_t	seed_dorm_time	germ_index	shoot_dm	seedl_dm	estab_dm	senc_dm	dead_dm	litter_dm	green_dm	dry_dm	leaf_dm	stem_dm	avail_dm	root_dm	seed_dm	rlv[1]	rlv[2]	rlv[3]	rlv[4]	rlv[5]	rlv[6]
		oC	d	d	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	kg/ha	mm/mm^3	mm/mm^3	mm/mm^3	mm/mm^3	mm/mm^3	mm/mm^3
1991-08-09	Perennial Ryegrass	7.6	-1	0	1373.9	0.0	1296.2	0.0	77.52	0.19	1296.20	78	793.44	580.47	972.77	458.49	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-10	Perennial Ryegrass	7.6	-1	0	1377.1	0.0	1299.2	0.0	77.65	0.19	1299.21	78	795.36	581.70	976.12	458.79	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-11	Perennial Ryegrass	7.6	-1	0	1380.1	0.0	1302.1	0.0	77.82	0.19	1302.11	78	797.22	582.90	979.23	459.08	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-12	Perennial Ryegrass	7.6	-1	0	1384.2	0.0	1305.7	0.0	78.26	0.19	1305.72	78	799.72	584.46	983.07	459.70	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-13	Perennial Ryegrass	7.6	-1	0	1389.2	0.0	1309.8	0.0	79.24	0.19	1309.78	79	802.83	586.39	987.97	460.65	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-14	Perennial Ryegrass	7.6	-1	0	1393.4	0.0	1313.4	0.0	79.17	0.86	1313.40	80	805.41	588.02	992.33	461.29	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-15	Perennial Ryegrass	7.6	-1	0	1397.3	0.0	1317.1	0.0	79.32	0.93	1317.10	80	807.56	589.79	996.22	462.05	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-16	Perennial Ryegrass	7.6	-1	0	1398.9	0.0	1319.4	0.0	79.23	0.19	1319.45	79	808.17	590.70	998.16	462.02	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-17	Perennial Ryegrass	7.6	-1	0	1400.5	0.0	1321.4	0.0	78.98	0.19	1321.37	79	809.14	591.41	999.96	461.80	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-18	Perennial Ryegrass	7.6	-1	0	1403.3	0.0	1324.0	0.0	79.17	0.19	1323.98	79	810.81	592.53	1002.55	461.96	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-19	Perennial Ryegrass	7.6	-1	0	1405.9	0.0	1326.4	0.0	79.31	0.19	1326.39	80	812.33	593.56	1005.16	462.03	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-20	Perennial Ryegrass	7.6	-1	0	1410.2	0.0	1329.9	0.0	77.00	3.38	1329.85	80	814.97	595.26	1009.18	462.70	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-21	Perennial Ryegrass	7.6	-1	0	1410.3	0.0	1332.7	0.0	76.91	0.69	1332.71	78	813.82	596.49	1009.45	463.00	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-22	Perennial Ryegrass	7.6	-1	0	1414.0	0.0	1336.2	0.0	76.11	1.67	1336.22	78	815.86	598.13	1012.94	463.60	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-23	Perennial Ryegrass	7.6	-1	0	1418.8	0.0	1341.1	0.0	75.15	2.62	1341.07	78	818.29	600.56	1017.39	464.89	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-24	Perennial Ryegrass	7.6	-1	0	1419.8	0.0	1344.3	0.0	75.28	0.18	1344.33	75	817.94	601.86	1018.82	465.19	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-25	Perennial Ryegrass	7.6	-1	0	1423.7	0.0	1347.6	0.0	75.87	0.18	1347.64	76	820.27	603.41	1022.70	465.65	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-26	Perennial Ryegrass	7.6	-1	0	1426.8	0.0	1350.5	0.0	76.10	0.18	1350.49	76	822.10	604.66	1025.92	465.85	0.0	0.032	0.019	0.008	0.003	0.001	0.000
1991-08-27	Perennial Ryegrass	7.6	-1	0	1430.1	0.0	1353.7	0.0	70.83	5.65	1353.66	76	824.11	606.03	1029.20	466.13	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-08-28	Perennial Ryegrass	7.6	-1	0	1430.8	0.0	1358.5	0.0	72.09	0.17	1358.55	72	822.54	608.27	1029.36	467.32	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-08-29	Perennial Ryegrass	7.6	-1	0	1435.2	0.0	1362.3	0.0	71.03	1.87	1362.27	73	825.16	610.01	1034.08	467.90	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-08-30	Perennial Ryegrass	7.6	-1	0	1437.5	0.0	1365.7	0.0	68.43	3.32	1365.74	72	825.93	611.57	1036.48	468.37	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-08-31	Perennial Ryegrass	7.6	-1	0	1438.6	0.0	1369.5	0.0	68.98	0.16	1369.47	69	825.45	613.17	1037.53	468.92	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-01	Perennial Ryegrass	7.6	-1	0	1442.3	0.0	1372.6	0.0	69.49	0.16	1372.61	70	827.61	614.64	1041.34	469.26	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-02	Perennial Ryegrass	7.6	-1	0	1445.1	0.0	1375.2	0.0	69.71	0.17	1375.19	70	829.27	615.80	1044.32	469.33	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-03	Perennial Ryegrass	7.6	-1	0	1450.4	0.0	1379.0	0.0	71.27	0.17	1378.95	71	832.46	617.93	1049.30	470.19	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-04	Perennial Ryegrass	7.6	-1	0	1461.2	0.0	1388.1	0.0	72.90	0.17	1388.12	73	838.98	622.21	1058.53	468.05	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-05	Perennial Ryegrass	7.6	-1	0	1473.4	0.0	1397.9	0.0	75.31	0.17	1397.90	75	846.32	627.07	1070.57	465.51	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-06	Perennial Ryegrass	7.6	-1	0	1486.4	0.0	1408.1	0.0	78.10	0.18	1408.13	78	854.10	632.32	1083.49	464.59	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-07	Perennial Ryegrass	7.6	-1	0	1499.5	0.0	1418.4	0.0	80.86	0.18	1418.44	81	861.82	637.65	1096.55	464.23	0.0	0.033	0.019	0.008	0.003	0.001	0.000
1991-09-08	Perennial Ryegrass	7.6	-1	0	1512.8	0.0	1428.4	0.0	83.94	0.41	1428.44	84	869.64	643.15	1109.97	462.14	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-09	Perennial Ryegrass	7.6	-1	0	1526.1	0.0	1438.6	0.0	87.26	0.19	1438.61	87	877.27	648.80	1123.21	461.98	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-10	Perennial Ryegrass	7.6	-1	0	1536.4	0.0	1448.2	0.0	81.04	7.16	1448.16	88	883.17	653.19	1133.71	459.74	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-11	Perennial Ryegrass	7.6	-1	0	1545.4	0.0	1462.4	0.0	81.42	1.65	1462.35	83	885.96	659.47	1141.51	459.47	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-12	Perennial Ryegrass	7.6	-1	0	1555.9	0.0	1473.5	0.0	82.23	0.19	1473.53	82	891.44	664.50	1152.88	458.41	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-13	Perennial Ryegrass	7.6	-1	0	1566.1	0.0	1483.3	0.0	82.61	0.19	1483.34	83	897.22	668.91	1163.47	458.11	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-14	Perennial Ryegrass	7.6	-1	0	1577.7	0.0	1493.0	0.0	84.54	0.19	1493.01	85	903.81	673.93	1175.13	457.73	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-15	Perennial Ryegrass	7.6	-1	0	1591.8	0.0	1503.3	0.0	86.82	1.70	1503.29	89	911.77	680.05	1189.07	457.20	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-16	Perennial Ryegrass	7.6	-1	0	1605.0	0.0	1514.0	0.0	89.47	1.48	1514.04	91	918.62	686.37	1202.13	457.81	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-17	Perennial Ryegrass	7.6	-1	0	1615.7	0.0	1524.1	0.0	87.55	4.01	1524.12	92	924.10	691.58	1213.02	456.93	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-18	Perennial Ryegrass	7.6	-1	0	1626.1	0.0	1535.3	0.0	90.30	0.50	1535.30	91	928.56	697.54	1223.17	456.51	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-19	Perennial Ryegrass	7.6	-1	0	1638.9	0.0	1545.7	0.0	92.77	0.43	1545.66	93	935.44	703.42	1236.16	456.54	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-20	Perennial Ryegrass	7.6	-1	0	1651.1	0.0	1556.2	0.0	94.65	0.20	1556.23	95	942.00	709.09	1248.35	456.63	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-21	Perennial Ryegrass	7.6	-1	0	1664.1	0.0	1566.1	0.0	93.71	4.37	1566.06	98	949.06	715.08	1261.61	456.30	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-22	Perennial Ryegrass	7.6	-1	0	1673.4	0.0	1576.9	0.0	96.31	0.20	1576.89	97	952.66	720.73	1270.63	455.71	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-23	Perennial Ryegrass	7.6	-1	0	1685.5	0.0	1587.2	0.0	98.09	0.21	1587.24	98	959.14	726.40	1282.91	455.68	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-24	Perennial Ryegrass	7.6	-1	0	1699.5	0.0	1597.3	0.0	101.95	0.21	1597.32	102	966.56	732.92	1296.94	455.15	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-25	Perennial Ryegrass	7.6	-1	0	1715.0	0.0	1607.4	0.0	106.47	1.12	1607.42	108	974.77	740.24	1312.48	453.17	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-26	Perennial Ryegrass	7.6	-1	0	1728.8	0.0	1618.1	0.0	103.19	7.59	1618.05	111	981.69	747.14	1326.18	452.05	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-27	Perennial Ryegrass	7.6	-1	0	1740.1	0.0	1632.2	0.0	107.67	0.22	1632.21	108	985.23	754.86	1336.59	452.71	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-28	Perennial Ryegrass	7.6	-1	0	1757.6	0.0	1644.3	0.0	113.11	0.22	1644.27	113	994.24	763.37	1354.65	453.13	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-29	Perennial Ryegrass	7.6	-1	0	1775.9	0.0	1655.7	0.0	119.95	0.23	1655.70	120	1003.56	772.32	1373.11	452.98	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-09-30	Perennial Ryegrass	7.6	-1	0	1795.1	0.0	1666.5	0.0	128.32	0.25	1666.52	129	1013.25	781.83	1392.47	451.00	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-10-01	Perennial Ryegrass	7.6	-1	0	1812.5	0.0	1677.9	0.0	134.32	0.26	1677.91	135	1021.91	790.58	1409.75	450.12	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-10-02	Perennial Ryegrass	7.6	-1	0	1833.0	0.0	1688.7	0.0	143.99	0.27	1688.70	144	1032.03	800.94	1430.39	447.81	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-10-03	Perennial Ryegrass	7.6	-1	0	1854.1	0.0	1699.4	0.0	154.37	0.29	1699.39	155	1042.31	811.74	1451.52	445.20	0.0	0.032	0.018	0.008	0.003	0.001	0.000
1991-10-04	Perennial Ryegrass	7.6	-1	0	1876.4	0.0	1709.8	0.0	166.30	0.30	1709.80	167	1053.08	823.32	1473.95	441.86	0.0	0.031	0.017	0.007	0.003	0.001	0.000
1991-10-05	Perennial Ryegrass	7.6	-1	0	1899.1	0.0	1720.0	0.0	178.85	0.32	1719.96	179	1063.88	835.25	1496.75	438.35	0.0	0.031	0.017	0.007	0.003	0.001	0.000
1991-10-06	Perennial Ryegrass	7.6	-1	0	1921.8	0.0	1730.0	0.0	188.27	3.52	1730.00	192	1074.52	847.27	1519.45	435.13	0.0	0.031	0.017	0.007	0.003	0.001	0.000
1991-10-07	Perennial Ryegrass	7.6	-1	0	1941.4	0.0	1740.8	0.0	200.31	0.36	1740.77	201	1082.80	858.64	1538.95	432.08	0.0	0.031	0.017	0.007	0.003	0.001	0.000
1991-10-08	Perennial Ryegrass	7.6	-1	0	1961.8	0.0	1751.4	0.0	210.08	0.38	1751.38	210	1092.17	869.68	1559.41	429.06	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-09	Perennial Ryegrass	7.6	-1	0	1979.0	0.0	1762.4	0.0	216.18	0.40	1762.40	217	1099.95	879.03	1576.46	426.62	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-10	Perennial Ryegrass	7.6	-1	0	1990.9	0.0	1764.7	0.0	225.75	0.41	1764.70	226	1105.28	885.58	1590.34	427.14	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-11	Perennial Ryegrass	7.6	-1	0	2008.8	0.0	1773.9	0.0	234.42	0.42	1773.93	235	1113.34	895.43	1606.68	423.49	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-12	Perennial Ryegrass	7.6	-1	0	2021.6	0.0	1774.9	0.0	246.20	0.44	1774.94	247	1119.03	902.55	1621.35	424.06	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-13	Perennial Ryegrass	7.6	-1	0	2035.7	0.0	1774.6	0.0	260.63	0.46	1774.57	261	1125.28	910.39	1635.75	424.72	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-14	Perennial Ryegrass	7.6	-1	0	2049.6	0.0	1773.9	0.0	275.19	0.48	1773.91	276	1131.43	918.15	1649.72	425.29	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-15	Perennial Ryegrass	7.6	-1	0	2062.6	0.0	1772.6	0.0	289.44	0.50	1772.61	290	1137.14	925.41	1662.85	425.69	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-16	Perennial Ryegrass	7.6	-1	0	2075.8	0.0	1771.2	0.0	304.07	0.53	1771.21	305	1142.96	932.84	1676.12	426.09	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-17	Perennial Ryegrass	7.6	-1	0	2083.5	0.0	1772.9	0.0	309.99	0.55	1772.93	311	1146.27	937.20	1683.09	425.87	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-18	Perennial Ryegrass	7.6	-1	0	2092.3	0.0	1772.8	0.0	318.93	0.56	1772.81	319	1150.09	942.21	1692.33	425.79	0.0	0.030	0.017	0.007	0.003	0.001	0.000
1991-10-19	Perennial Ryegrass	7.6	-1	0	2102.2	0.0	1771.3	0.0	330.26	0.58	1771.33	331	1154.37	947.79	1702.50	425.79	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-20	Perennial Ryegrass	7.6	-1	0	2111.1	0.0	1766.3	0.0	344.26	0.59	1766.29	345	1158.25	952.90	1712.28	425.68	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-21	Perennial Ryegrass	7.6	-1	0	2119.0	0.0	1753.8	0.0	363.60	1.59	1753.77	365	1161.61	957.36	1721.80	425.41	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-22	Perennial Ryegrass	7.6	-1	0	2129.5	0.0	1751.2	0.0	377.69	0.65	1751.18	378	1166.01	963.51	1730.11	425.49	0.0	0.029	0.017	0.008	0.003	0.001	0.000
1991-10-23	Perennial Ryegrass	7.6	-1	0	2141.1	0.0	1747.4	0.0	392.99	0.67	1747.43	394	1171.04	970.05	1741.95	425.58	0.0	0.029	0.017	0.008	0.003	0.001	0.000
1991-10-24	Perennial Ryegrass	7.6	-1	0	2151.0	0.0	1742.4	0.0	394.09	14.45	1742.42	409	1175.32	975.65	1752.11	425.48	0.0	0.029	0.017	0.008	0.003	0.001	0.000
1991-10-25	Perennial Ryegrass	7.6	-1	0	2149.5	0.0	1740.1	0.0	397.98	11.44	1740.12	409	1172.14	977.41	1750.07	425.61	0.0	0.029	0.017	0.008	0.003	0.001	0.000
1991-10-26	Perennial Ryegrass	7.6	-1	0	2157.8	0.0	1748.3	0.0	404.02	5.52	1748.27	410	1173.93	983.87	1755.93	421.46	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-27	Perennial Ryegrass	7.6	-1	0	2164.6	0.0	1749.2	0.0	414.79	0.70	1749.15	415	1176.08	988.56	1764.44	421.57	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-28	Perennial Ryegrass	7.6	-1	0	2174.6	0.0	1749.4	0.0	424.19	1.01	1749.44	425	1180.40	994.24	1774.57	421.52	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-29	Perennial Ryegrass	7.6	-1	0	2186.1	0.0	1746.4	0.0	438.96	0.74	1746.39	440	1185.32	1000.76	1786.78	421.63	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-30	Perennial Ryegrass	7.6	-1	0	2195.9	0.0	1737.0	0.0	447.09	11.80	1736.98	459	1189.55	1006.32	1798.02	421.53	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-10-31	Perennial Ryegrass	7.6	-1	0	2200.1	0.0	1732.3	0.0	466.12	1.68	1732.28	468	1189.68	1010.40	1801.16	421.93	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-01	Perennial Ryegrass	7.6	-1	0	2209.1	0.0	1732.6	0.0	475.70	0.80	1732.59	477	1193.45	1015.64	1809.02	421.83	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-02	Perennial Ryegrass	7.6	-1	0	2220.4	0.0	1729.2	0.0	490.41	0.82	1729.21	491	1198.38	1022.05	1821.21	421.87	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-03	Perennial Ryegrass	7.6	-1	0	2231.7	0.0	1720.4	0.0	487.44	23.86	1720.39	511	1203.28	1028.41	1833.73	421.89	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-04	Perennial Ryegrass	7.6	-1	0	2226.5	0.0	1718.4	0.0	504.70	3.38	1718.45	508	1197.81	1028.72	1826.98	422.50	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-05	Perennial Ryegrass	7.6	-1	0	2239.0	0.0	1716.2	0.0	521.57	1.20	1716.21	523	1202.96	1036.03	1839.51	422.84	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-06	Perennial Ryegrass	7.6	-1	0	2251.8	0.0	1713.4	0.0	537.58	0.89	1713.36	538	1208.55	1043.27	1852.48	423.00	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-07	Perennial Ryegrass	7.6	-1	0	2265.5	0.0	1707.7	0.0	556.87	0.91	1707.69	558	1214.54	1050.92	1866.79	423.20	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-08	Perennial Ryegrass	7.6	-1	0	2274.9	0.0	1705.7	0.0	568.23	0.94	1705.73	569	1218.66	1056.24	1875.36	423.03	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-09	Perennial Ryegrass	7.6	-1	0	2283.1	0.0	1703.2	0.0	578.95	0.96	1703.20	580	1222.22	1060.89	1883.71	422.76	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-10	Perennial Ryegrass	7.6	-1	0	2290.3	0.0	1700.4	0.0	588.88	0.98	1700.45	590	1225.33	1064.98	1890.95	422.42	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-11	Perennial Ryegrass	7.6	-1	0	2296.8	0.0	1697.1	0.0	598.72	1.00	1697.11	600	1228.13	1068.70	1897.61	422.02	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-12	Perennial Ryegrass	7.6	-1	0	2303.7	0.0	0.0	1692.2	610.49	1.01	1692.18	612	1231.09	1072.60	1904.85	421.65	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-13	Perennial Ryegrass	15.1	-1	0	2305.8	0.0	0.0	1527.4	777.31	1.03	1527.41	778	1232.67	1073.08	1944.71	422.73	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-14	Perennial Ryegrass	14.9	-1	0	2306.9	0.0	0.0	1396.2	909.42	1.35	1396.17	911	1233.69	1073.25	1941.31	423.15	0.0	0.029	0.017	0.007	0.003	0.001	0.000
1991-11-15	Perennial Ryegrass	14.8	-1	0	2307.5	0.0	0.0	1268.3	1037.66	1.61	1268.26	1039	1234.29	1073.24	1944.18	423.34	0.0	0.029	0.017	0.008	0.003	0.001	0.000
1991-11-16	Perennial Ryegrass	15.4	-1	0	2307.9	0.0	0.0	1114.1	1191.99	1.86	1114.07	1194	1234.76	1073.16	1956.55	423.45	0.0	0.029	0.017	0.008	0.003	0.001	0.000
1991-11-17	Perennial Ryegrass	15.1	-1	0	2307.5	0.0	0.0	1020.9	1284.39	2.16	1020.90	1287	1234.65	1072.80	1940.90	423.19	0.0	0.028	0.017	0.008	0.003	0.001	0.000
1991-11-18	Perennial Ryegrass	15.3	-1	0	2306.6	0.0	0.0	916.3	1388.00	2.33	916.29	1390	1234.29	1072.34	1947.62	422.85	0.0	0.028	0.017	0.008	0.003	0.001	0.000
1991-11-19	Perennial Ryegrass	16.0	-1	0	2305.6	0.0	0.0	800.9	1495.31	9.39	800.91	1505	1233.81	1071.81	1955.99	422.41	0.0	0.028	0.018	0.008	0.003	0.001	0.000
1991-11-20	Perennial Ryegrass	15.9	-1	0	2297.1	0.0	0.0	725.9	1568.48	2.74	725.90	1571	1228.37	1068.75	1934.59	421.78	0.0	0.028	0.018	0.008	0.003	0.001	0.000
1991-11-21	Perennial Ryegrass	15.5	-1	0	2295.0	0.0	0.0	667.3	1624.83	2.89	667.29	1628	1227.12	1067.89	1927.30	421.05	0.0	0.028	0.017	0.008	0.003	0.001	0.000
1991-11-22	Perennial Ryegrass	15.7	-1	0	2292.7	0.0	0.0	598.5	1691.23	3.00	598.52	1694	1225.76	1066.98	1933.97	420.28	0.0	0.028	0.017	0.008	0.003	0.001	0.000
1991-11-23	Perennial Ryegrass	16.1	-1	0	2290.3	0.0	0.0	530.0	1757.13	3.13	530.05	1760	1224.28	1066.01	1936.06	419.44	0.0	0.028	0.017	0.008	0.003	0.001	0.000
1991-11-24	Perennial Ryegrass	17.0	-1	0	2287.7	0.0	0.0	460.2	1824.26	3.26	460.16	1828	1222.68	1064.99	1940.41	418.54	0.0	0.028	0.017	0.008	0.003	0.001	0.000
1991-11-25	Perennial Ryegrass	17.8	-1	0	2284.8	0.0	0.0	397.7	1883.66	3.39	397.75	1887	1220.90	1063.89	1939.04	417.55	0.0	0.028	0.017	0.008	0.003	0.001	0.000
1991-11-26	Perennial Ryegrass	18.5	-1	0	2281.6	0.0	0.0	344.6	1859.53	77.47	344.62	1937	1218.92	1062.70	1937.00	416.49	0.0	0.028	0.017	0.007	0.003	0.001	0.000
1991-11-27	Perennial Ryegrass	18.0	-1	0	2204.3	0.0	0.0	312.5	1888.40	3.45	312.48	1892	1166.33	1038.00	1891.85	415.41	0.0	0.028	0.017	0.007	0.003	0.001	0.000
1991-11-28	Perennial Ryegrass	17.8	-1	0	2200.9	0.0	0.0	281.8	1915.61	3.51	281.77	1919	1164.16	1036.73	1919.12	414.29	0.0	0.028	0.017	0.007	0.003	0.001	0.000
1991-11-29	Perennial Ryegrass	17.7	-1	0	2197.3	0.0	0.0	254.1	1936.82	6.38	254.07	1943	1161.86	1035.41	1943.20	413.15	0.0	0.028	0.017	0.007	0.003	0.001	0.000
1991-11-30	Perennial Ryegrass	16.5	-1	0	2190.5	0.0	0.0	239.6	1947.33	3.60	239.61	1951	1157.42	1033.11	1950.93	412.01	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-01	Perennial Ryegrass	16.2	-1	0	2186.6	0.0	0.0	220.8	1962.15	3.62	220.82	1966	1154.88	1031.71	1965.77	410.88	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-02	Perennial Ryegrass	16.5	-1	0	2182.6	0.0	0.0	198.7	1980.23	3.65	198.75	1984	1152.33	1030.30	1983.89	409.73	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-03	Perennial Ryegrass	16.6	-1	0	2178.6	0.0	0.0	180.0	1984.87	13.67	180.04	1999	1149.71	1028.86	1998.54	408.57	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-04	Perennial Ryegrass	16.6	-1	0	2164.4	0.0	0.0	164.0	1996.70	3.70	164.05	2000	1140.19	1024.26	2000.40	407.41	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-05	Perennial Ryegrass	16.3	-1	0	2160.2	0.0	0.0	151.6	2004.93	3.72	151.57	2009	1137.45	1022.78	2008.65	406.25	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-06	Perennial Ryegrass	16.1	-1	0	2156.0	0.0	0.0	139.7	2012.52	3.74	139.70	2016	1134.67	1021.29	2016.26	405.08	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-07	Perennial Ryegrass	16.7	-1	0	2151.7	0.0	0.0	125.2	2022.75	3.76	125.19	2027	1131.89	1019.80	2026.50	403.90	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-08	Perennial Ryegrass	17.6	-1	0	2147.4	0.0	0.0	110.7	2032.92	3.78	110.71	2037	1129.10	1018.30	2036.70	402.70	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-09	Perennial Ryegrass	18.3	-1	0	2143.1	0.0	0.0	98.3	2041.00	3.80	98.26	2045	1126.26	1016.80	2044.80	401.47	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-10	Perennial Ryegrass	19.1	-1	0	2138.7	0.0	0.0	86.6	1901.35	150.76	86.57	2052	1123.40	1015.28	2052.11	400.21	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-11	Perennial Ryegrass	17.9	-1	0	1987.5	0.0	0.0	82.0	1901.99	3.52	81.99	1906	1019.51	967.99	1905.51	398.99	0.0	0.027	0.017	0.007	0.003	0.001	0.000
1991-12-12	Perennial Ryegrass	16.8	-1	0	1983.5	0.0	0.0	77.9	1829.03	76.54	77.94	1906	1016.95	966.56	1905.57	397.81	0.0	0.026	0.016	0.007	0.003	0.001	0.000
1991-12-13	Perennial Ryegrass	16.2	-1	0	1906.5	0.0	0.0	73.5	1736.60	96.39	73.51	1833	964.94	941.56	1832.99	396.65	0.0	0.026	0.016	0.007	0.003	0.001	0.000
1991-12-14	Perennial Ryegrass	16.4	-1	0	1809.6	0.0	0.0	67.8	1738.68	3.18	67.78	1742	900.06	909.58	1741.86	395.50	0.0	0.026	0.016	0.007	0.003	0.001	0.000
1991-12-15	Perennial Ryegrass	17.0	-1	0	1805.9	0.0	0.0	61.4	1741.35	3.19	61.37	1745	897.72	908.19	1744.53	394.34	0.0	0.026	0.016	0.007	0.003	0.001	0.000
